report_date,child_asin,ppc_product,buy_box_group2,sessions_total_b2b,page_views_total_b2b,unit_session_percentage_b2b,units_ordered_b2b,ordered_product_sales_b2b,featured_offer_buy_box_percentage_b2b,segment
2023-11-01,B01VBSN1GN,0,Low Buy Box,76,103,1.32,1,39.87,72.19,B2B
2023-12-01,B01VBSN1GN,0,Low Buy Box,31,35,9.68,3,129.91,61.19,B2B
2024-01-01,B01VBSN1GN,0,Low Buy Box,92,121,2.17,2,31.38,40.76,B2B
2022-04-01,B05G34JWDR,0,Low Buy Box,66,70,1.52,1,38.48,64.61,B2B
2022-05-01,B05G34JWDR,0,Low Buy Box,215,249,1.4,3,74.59,11.28,B2B
2022-06-01,B05G34JWDR,0,High Buy Box,128,139,2.34,3,47.73,95.65,B2B
2022-07-01,B05G34JWDR,0,Low Buy Box,47,51,2.13,1,25.81,18.09,B2B
2022-08-01,B05G34JWDR,0,Low Buy Box,59,87,10.17,6,135.58,14.87,B2B
2022-09-01,B05G34JWDR,0,Low Buy Box,121,157,8.26,10,157.39,38.14,B2B
2022-10-01,B05G34JWDR,0,Low Buy Box,19,28,5.26,1,17.09,17.9,B2B
2022-11-01,B05G34JWDR,0,High Buy Box,138,210,0.72,1,37.66,24.2,B2B
2022-12-01,B05G34JWDR,0,Low Buy Box,74,88,9.46,7,143.93,83.51,B2B
2023-01-01,B05G34JWDR,0,Low Buy Box,48,62,4.17,2,33.34,24.13,B2B
2023-02-01,B05G34JWDR,0,Low Buy Box,21,27,19.05,4,80.08,34.93,B2B
2023-03-01,B05G34JWDR,0,Low Buy Box,130,141,3.08,4,68.3,79.18,B2B
2023-04-01,B05G34JWDR,0,High Buy Box,47,69,6.38,3,123.03,37.15,B2B
2023-05-01,B05G34JWDR,0,High Buy Box,345,460,0.29,1,10.6,34.65,B2B
2023-06-01,B05G34JWDR,0,Low Buy Box,173,183,0.0,0,0.0,16.9,B2B
2023-07-01,B05G34JWDR,0,High Buy Box,7,9,14.29,1,44.43,21.75,B2B
2023-08-01,B05G34JWDR,0,Low Buy Box,18,24,11.11,2,46.64,41.82,B2B
2023-09-01,B05G34JWDR,0,Low Buy Box,32,33,6.25,2,60.06,25.29,B2B
2023-10-01,B05G34JWDR,0,Low Buy Box,173,252,0.0,0,0.0,37.77,B2B
2023-11-01,B05G34JWDR,0,Low Buy Box,1,1,0.0,0,0.0,32.64,B2B
2023-12-01,B05G34JWDR,0,Low Buy Box,68,90,0.0,0,0.0,57.33,B2B
2024-01-01,B05G34JWDR,0,Low Buy Box,10,11,30.0,3,97.81,91.51,B2B
2022-04-01,B0FK76Z7MB,0,High Buy Box,195,210,0.0,0,0.0,57.33,B2B
2022-05-01,B0FK76Z7MB,0,High Buy Box,74,109,0.0,0,0.0,41.42,B2B
2022-06-01,B0FK76Z7MB,0,High Buy Box,7,8,0.0,0,0.0,24.49,B2B
2022-07-01,B0FK76Z7MB,0,Low Buy Box,129,149,0.0,0,0.0,63.98,B2B
2022-08-01,B0FK76Z7MB,0,Low Buy Box,32,44,3.12,1,23.21,75.26,B2B
2022-09-01,B0FK76Z7MB,0,Low Buy Box,19,21,10.53,2,54.27,82.21,B2B
2022-10-01,B0FK76Z7MB,0,Low Buy Box,31,37,3.23,1,31.1,43.63,B2B
2022-11-01,B0FK76Z7MB,0,Low Buy Box,17,21,5.88,1,10.2,21.99,B2B
2022-12-01,B0FK76Z7MB,0,High Buy Box,76,86,0.0,0,0.0,63.96,B2B
2023-01-01,B0FK76Z7MB,0,Low Buy Box,82,103,3.66,3,96.69,87.74,B2B
2023-02-01,B0FK76Z7MB,0,Low Buy Box,5,7,0.0,0,0.0,38.01,B2B
2023-03-01,B0FK76Z7MB,0,Low Buy Box,14,15,21.43,3,130.34,81.83,B2B
2023-04-01,B0FK76Z7MB,0,Low Buy Box,59,63,3.39,2,38.34,7.9,B2B
2023-05-01,B0FK76Z7MB,0,Low Buy Box,38,50,10.53,4,55.02,10.86,B2B
2023-06-01,B0FK76Z7MB,0,Low Buy Box,180,238,2.22,4,159.83,88.84,B2B
2023-07-01,B0FK76Z7MB,0,High Buy Box,93,116,3.23,3,82.7,48.15,B2B
2023-08-01,B0FK76Z7MB,0,High Buy Box,3,4,0.0,0,0.0,37.82,B2B
2023-09-01,B0FK76Z7MB,0,Low Buy Box,57,74,7.02,4,156.72,25.79,B2B
2023-10-01,B0FK76Z7MB,0,Low Buy Box,143,166,2.8,4,116.05,27.39,B2B
2023-11-01,B0FK76Z7MB,0,Low Buy Box,3,4,133.33,4,109.0,98.75,B2B
2023-12-01,B0FK76Z7MB,0,Low Buy Box,171,200,0.0,0,0.0,0.05,B2B
2024-01-01,B0FK76Z7MB,0,Low Buy Box,157,239,0.64,1,11.16,99.73,B2B
2022-04-01,B0HYAD6AHG,0,Low Buy Box,95,122,0.0,0,0.0,70.57,B2B
2022-05-01,B0HYAD6AHG,0,High Buy Box,24,28,25.0,6,99.58,67.22,B2B
2022-06-01,B0HYAD6AHG,0,Low Buy Box,148,177,0.0,0,0.0,23.79,B2B
2022-07-01,B0HYAD6AHG,0,Low Buy Box,29,41,3.45,1,28.24,77.41,B2B
2022-08-01,B0HYAD6AHG,0,Low Buy Box,18,27,44.44,8,284.17,93.65,B2B
2022-09-01,B0HYAD6AHG,0,High Buy Box,51,55,0.0,0,0.0,79.51,B2B
2022-10-01,B0HYAD6AHG,0,Low Buy Box,43,61,2.33,1,44.76,27.91,B2B
2022-11-01,B0HYAD6AHG,0,Low Buy Box,4,4,25.0,1,14.34,13.07,B2B
2022-12-01,B0HYAD6AHG,0,Low Buy Box,82,120,1.22,1,11.07,49.26,B2B
2023-01-01,B0HYAD6AHG,0,Low Buy Box,64,74,3.12,2,64.54,28.13,B2B
2023-02-01,B0HYAD6AHG,0,Low Buy Box,61,73,1.64,1,18.44,55.04,B2B
2023-03-01,B0HYAD6AHG,0,High Buy Box,33,38,3.03,1,14.44,51.34,B2B
2023-04-01,B0HYAD6AHG,0,High Buy Box,107,160,0.0,0,0.0,31.34,B2B
2023-05-01,B0HYAD6AHG,0,Low Buy Box,8,8,50.0,4,41.0,20.79,B2B
2023-06-01,B0HYAD6AHG,0,Low Buy Box,77,91,0.0,0,0.0,19.98,B2B
2023-07-01,B0HYAD6AHG,0,Low Buy Box,4,6,0.0,0,0.0,38.42,B2B
2023-08-01,B0HYAD6AHG,0,Low Buy Box,7,10,114.29,8,118.39,73.39,B2B
2023-09-01,B0HYAD6AHG,0,Low Buy Box,19,20,5.26,1,11.4,70.77,B2B
2023-10-01,B0HYAD6AHG,0,Low Buy Box,125,172,0.8,1,25.38,71.18,B2B
2023-11-01,B0HYAD6AHG,0,Low Buy Box,23,34,8.7,2,67.54,60.34,B2B
2023-12-01,B0HYAD6AHG,0,Low Buy Box,113,132,0.0,0,0.0,83.83,B2B
2024-01-01,B0HYAD6AHG,0,Low Buy Box,96,122,0.0,0,0.0,80.03,B2B
2022-04-01,B09WA6FDV4,0,Low Buy Box,7,7,0.0,0,0.0,63.78,B2B
2022-05-01,B09WA6FDV4,0,Low Buy Box,10,11,0.0,0,0.0,2.53,B2B
2022-06-01,B09WA6FDV4,0,Low Buy Box,56,71,0.0,0,0.0,3.98,B2B
2022-07-01,B09WA6FDV4,0,Low Buy Box,40,60,7.5,3,134.59,18.7,B2B
2022-08-01,B09WA6FDV4,0,Low Buy Box,39,54,10.26,4,112.49,16.61,B2B
2022-09-01,B09WA6FDV4,0,Low Buy Box,18,21,33.33,6,66.93,4.23,B2B
2022-10-01,B09WA6FDV4,0,High Buy Box,27,37,0.0,0,0.0,66.52,B2B
2022-11-01,B09WA6FDV4,0,Low Buy Box,9,10,11.11,1,35.06,78.57,B2B
2022-12-01,B09WA6FDV4,0,Low Buy Box,14,19,0.0,0,0.0,52.05,B2B
2023-01-01,B09WA6FDV4,0,Low Buy Box,82,97,0.0,0,0.0,13.27,B2B
2023-02-01,B09WA6FDV4,0,Low Buy Box,58,68,0.0,0,0.0,25.85,B2B
2023-03-01,B09WA6FDV4,0,Low Buy Box,27,28,11.11,3,130.03,20.8,B2B
2023-04-01,B09WA6FDV4,0,Low Buy Box,25,28,0.0,0,0.0,9.77,B2B
2023-05-01,B09WA6FDV4,0,High Buy Box,90,97,0.0,0,0.0,98.44,B2B
2023-06-01,B09WA6FDV4,0,High Buy Box,12,13,83.33,10,341.0,39.67,B2B
2023-07-01,B09WA6FDV4,0,Low Buy Box,50,60,6.0,3,133.19,31.26,B2B
2023-08-01,B09WA6FDV4,0,Low Buy Box,14,19,14.29,2,59.93,87.08,B2B
2023-09-01,B09WA6FDV4,0,Low Buy Box,4,5,175.0,7,278.06,88.84,B2B
2023-10-01,B09WA6FDV4,0,High Buy Box,104,155,1.92,2,28.08,38.14,B2B
2023-11-01,B09WA6FDV4,0,Low Buy Box,3,4,133.33,4,65.15,96.14,B2B
2023-12-01,B09WA6FDV4,0,High Buy Box,65,79,0.0,0,0.0,11.67,B2B
2024-01-01,B09WA6FDV4,0,Low Buy Box,0,0,0.0,4,157.18,59.53,B2B
2022-04-01,B0S3QNLTB8,0,High Buy Box,66,98,1.52,1,32.74,59.48,B2B
2022-05-01,B0S3QNLTB8,0,High Buy Box,84,102,14.29,12,123.75,2.66,B2B
2022-06-01,B0S3QNLTB8,0,High Buy Box,13,19,0.0,0,0.0,21.62,B2B
2022-07-01,B0S3QNLTB8,0,Low Buy Box,3,3,133.33,4,161.6,96.23,B2B
2022-08-01,B0S3QNLTB8,0,Low Buy Box,34,50,11.76,4,68.49,33.03,B2B
2022-09-01,B0S3QNLTB8,0,Low Buy Box,11,16,9.09,1,40.2,21.58,B2B
2022-10-01,B0S3QNLTB8,0,Low Buy Box,15,22,0.0,0,0.0,60.25,B2B
2022-11-01,B0S3QNLTB8,0,High Buy Box,14,18,0.0,0,0.0,60.55,B2B
2022-12-01,B0S3QNLTB8,0,Low Buy Box,127,179,2.36,3,52.97,36.77,B2B
2023-01-01,B0S3QNLTB8,0,Low Buy Box,0,0,0.0,2,39.18,1.47,B2B
2023-02-01,B0S3QNLTB8,0,Low Buy Box,4,5,175.0,7,258.07,48.01,B2B
2023-03-01,B0S3QNLTB8,0,Low Buy Box,12,17,0.0,0,0.0,0.12,B2B
2023-04-01,B0S3QNLTB8,0,Low Buy Box,32,46,12.5,4,166.06,13.73,B2B
2023-05-01,B0S3QNLTB8,0,Low Buy Box,105,149,0.0,0,0.0,78.97,B2B
2023-06-01,B0S3QNLTB8,0,Low Buy Box,12,13,8.33,1,40.99,3.88,B2B
2023-07-01,B0S3QNLTB8,0,High Buy Box,15,19,0.0,0,0.0,52.23,B2B
2023-08-01,B0S3QNLTB8,0,High Buy Box,93,103,1.08,1,29.56,21.29,B2B
2023-09-01,B0S3QNLTB8,0,Low Buy Box,67,82,2.99,2,20.76,0.38,B2B
2023-10-01,B0S3QNLTB8,0,Low Buy Box,230,270,1.3,3,51.63,57.02,B2B
2023-11-01,B0S3QNLTB8,0,Low Buy Box,8,11,0.0,0,0.0,31.15,B2B
2023-12-01,B0S3QNLTB8,0,Low Buy Box,130,140,1.54,2,86.55,17.02,B2B
2024-01-01,B0S3QNLTB8,0,High Buy Box,18,26,0.0,0,0.0,32.93,B2B
2022-04-01,B097QADF29,0,High Buy Box,12,18,16.67,2,75.07,50.91,B2B
2022-05-01,B097QADF29,0,High Buy Box,66,101,1.52,1,10.81,78.4,B2B
2022-06-01,B097QADF29,0,Low Buy Box,160,199,3.12,5,162.73,87.8,B2B
2022-07-01,B097QADF29,0,Low Buy Box,127,165,0.0,0,0.0,79.68,B2B
2022-08-01,B097QADF29,0,High Buy Box,49,52,14.29,7,136.1,10.67,B2B
2022-09-01,B097QADF29,0,Low Buy Box,35,52,0.0,0,0.0,63.51,B2B
2022-10-01,B097QADF29,0,Low Buy Box,2,2,50.0,1,37.58,97.67,B2B
2022-11-01,B097QADF29,0,High Buy Box,13,19,0.0,0,0.0,54.33,B2B
2022-12-01,B097QADF29,0,Low Buy Box,42,64,2.38,1,39.46,77.04,B2B
2023-01-01,B097QADF29,0,Low Buy Box,46,54,2.17,1,11.66,6.17,B2B
2023-02-01,B097QADF29,0,Low Buy Box,25,37,16.0,4,85.34,89.32,B2B
2023-03-01,B097QADF29,0,High Buy Box,66,91,1.52,1,38.88,47.36,B2B
2023-04-01,B097QADF29,0,High Buy Box,101,116,4.95,5,197.35,37.36,B2B
2023-05-01,B097QADF29,0,Low Buy Box,27,35,7.41,2,28.19,12.28,B2B
2023-06-01,B097QADF29,0,Low Buy Box,23,25,8.7,2,80.55,54.88,B2B
2023-07-01,B097QADF29,0,Low Buy Box,5,6,300.0,15,179.01,43.35,B2B
2023-08-01,B097QADF29,0,Low Buy Box,27,35,11.11,3,114.66,76.27,B2B
2023-09-01,B097QADF29,0,Low Buy Box,34,43,0.0,0,0.0,59.14,B2B
2023-10-01,B097QADF29,0,Low Buy Box,47,59,0.0,0,0.0,21.93,B2B
2023-11-01,B097QADF29,0,High Buy Box,52,70,5.77,3,89.57,64.57,B2B
2023-12-01,B097QADF29,0,Low Buy Box,119,138,8.4,10,162.96,41.31,B2B
2024-01-01,B097QADF29,0,Low Buy Box,0,0,0.0,0,0.0,16.56,B2B
2022-04-01,B0ZVKJBDE3,1,High Buy Box,48,52,4.17,2,77.48,0.93,B2B
2022-05-01,B0ZVKJBDE3,1,High Buy Box,10,13,0.0,0,0.0,71.33,B2B
2022-06-01,B0ZVKJBDE3,1,Low Buy Box,105,115,0.0,0,0.0,15.71,B2B
2022-07-01,B0ZVKJBDE3,1,Low Buy Box,6,7,50.0,3,116.21,66.35,B2B
2022-08-01,B0ZVKJBDE3,1,High Buy Box,96,112,2.08,2,71.73,19.31,B2B
2022-09-01,B0ZVKJBDE3,1,Low Buy Box,26,29,11.54,3,55.47,84.42,B2B
2022-10-01,B0ZVKJBDE3,1,Low Buy Box,49,52,0.0,0,0.0,26.43,B2B
2022-11-01,B0ZVKJBDE3,1,High Buy Box,177,227,0.0,0,0.0,88.12,B2B
2022-12-01,B0ZVKJBDE3,1,Low Buy Box,47,53,4.26,2,32.36,45.48,B2B
2023-01-01,B0ZVKJBDE3,1,Low Buy Box,63,73,1.59,1,28.21,36.12,B2B
2023-02-01,B0ZVKJBDE3,1,Low Buy Box,180,195,0.56,1,39.08,1.17,B2B
2023-03-01,B0ZVKJBDE3,1,High Buy Box,30,33,13.33,4,122.04,34.76,B2B
2023-04-01,B0ZVKJBDE3,1,Low Buy Box,72,83,0.0,0,0.0,16.7,B2B
2023-05-01,B0ZVKJBDE3,1,Low Buy Box,38,46,0.0,0,0.0,73.78,B2B
2023-06-01,B0ZVKJBDE3,1,Low Buy Box,30,41,6.67,2,79.94,24.16,B2B
2023-07-01,B0ZVKJBDE3,1,High Buy Box,64,91,1.56,1,40.69,41.76,B2B
2023-08-01,B0ZVKJBDE3,1,High Buy Box,11,17,72.73,8,128.5,62.84,B2B
2023-09-01,B0ZVKJBDE3,1,Low Buy Box,2,2,200.0,4,55.36,34.3,B2B
2023-10-01,B0ZVKJBDE3,1,Low Buy Box,169,232,2.37,4,74.53,22.17,B2B
2023-11-01,B0ZVKJBDE3,1,Low Buy Box,9,12,0.0,0,0.0,75.24,B2B
2023-12-01,B0ZVKJBDE3,1,Low Buy Box,18,19,11.11,2,41.31,23.09,B2B
2024-01-01,B0ZVKJBDE3,1,High Buy Box,76,84,0.0,0,0.0,99.13,B2B
2022-04-01,B0Q9EN053A,0,Low Buy Box,119,145,4.2,5,211.44,75.92,B2B
2022-05-01,B0Q9EN053A,0,Low Buy Box,292,313,0.68,2,50.27,88.41,B2B
2022-06-01,B0Q9EN053A,0,Low Buy Box,66,91,0.0,0,0.0,65.21,B2B
2022-07-01,B0Q9EN053A,0,Low Buy Box,94,120,1.06,1,32.3,41.71,B2B
2022-08-01,B0Q9EN053A,0,Low Buy Box,19,20,10.53,2,51.38,78.66,B2B
2022-09-01,B0Q9EN053A,0,Low Buy Box,3,3,100.0,3,100.18,37.49,B2B
2022-10-01,B0Q9EN053A,0,High Buy Box,23,33,0.0,0,0.0,42.18,B2B
2022-11-01,B0Q9EN053A,0,High Buy Box,62,80,27.42,17,358.04,47.73,B2B
2022-12-01,B0Q9EN053A,0,Low Buy Box,28,41,7.14,2,28.63,17.31,B2B
2023-01-01,B0Q9EN053A,0,High Buy Box,37,46,0.0,0,0.0,84.53,B2B
2023-02-01,B0Q9EN053A,0,Low Buy Box,22,31,4.55,1,23.41,92.18,B2B
2023-03-01,B0Q9EN053A,0,Low Buy Box,82,94,0.0,0,0.0,80.54,B2B
2023-04-01,B0Q9EN053A,0,High Buy Box,221,312,0.0,0,0.0,35.18,B2B
2023-05-01,B0Q9EN053A,0,Low Buy Box,176,248,1.14,2,34.45,96.65,B2B
2023-06-01,B0Q9EN053A,0,Low Buy Box,114,175,0.88,1,15.85,94.11,B2B
2023-07-01,B0Q9EN053A,0,Low Buy Box,75,82,4.0,3,37.76,96.64,B2B
2023-08-01,B0Q9EN053A,0,Low Buy Box,50,54,12.0,6,75.78,25.44,B2B
2023-09-01,B0Q9EN053A,0,Low Buy Box,42,61,2.38,1,22.96,34.02,B2B
2023-10-01,B0Q9EN053A,0,High Buy Box,54,80,14.81,8,307.65,74.61,B2B
2023-11-01,B0Q9EN053A,0,Low Buy Box,33,34,3.03,1,41.1,42.75,B2B
2023-12-01,B0Q9EN053A,0,High Buy Box,41,55,0.0,0,0.0,63.71,B2B
2024-01-01,B0Q9EN053A,0,Low Buy Box,0,0,0.0,15,419.7,0.94,B2B
2022-04-01,B0JMW0H0G2,1,High Buy Box,37,39,16.22,6,260.79,35.17,B2B
2022-05-01,B0JMW0H0G2,1,Low Buy Box,84,98,0.0,0,0.0,30.02,B2B
2022-06-01,B0JMW0H0G2,1,Low Buy Box,31,37,3.23,1,43.82,70.61,B2B
2022-07-01,B0JMW0H0G2,1,Low Buy Box,204,225,0.0,0,0.0,10.99,B2B
2022-08-01,B0JMW0H0G2,1,Low Buy Box,0,0,0.0,1,15.11,44.37,B2B
2022-09-01,B0JMW0H0G2,1,Low Buy Box,15,19,40.0,6,159.65,81.55,B2B
2022-10-01,B0JMW0H0G2,1,Low Buy Box,208,237,1.44,3,82.31,52.94,B2B
2022-11-01,B0JMW0H0G2,1,Low Buy Box,29,43,0.0,0,0.0,61.14,B2B
2022-12-01,B0JMW0H0G2,1,High Buy Box,236,316,0.85,2,58.18,65.94,B2B
2023-01-01,B0JMW0H0G2,1,Low Buy Box,138,149,0.72,1,35.29,44.71,B2B
2023-02-01,B0JMW0H0G2,1,Low Buy Box,8,9,37.5,3,41.78,34.75,B2B
2023-03-01,B0JMW0H0G2,1,Low Buy Box,35,44,5.71,2,81.86,32.63,B2B
2023-04-01,B0JMW0H0G2,1,Low Buy Box,99,116,3.03,3,117.57,28.34,B2B
2023-05-01,B0JMW0H0G2,1,High Buy Box,13,16,23.08,3,50.89,58.36,B2B
2023-06-01,B0JMW0H0G2,1,High Buy Box,109,167,0.92,1,21.27,71.23,B2B
2023-07-01,B0JMW0H0G2,1,Low Buy Box,33,35,0.0,0,0.0,99.8,B2B
2023-08-01,B0JMW0H0G2,1,Low Buy Box,201,255,0.0,0,0.0,26.08,B2B
2023-09-01,B0JMW0H0G2,1,Low Buy Box,118,134,2.54,3,112.38,20.51,B2B
2023-10-01,B0JMW0H0G2,1,Low Buy Box,35,42,11.43,4,70.11,73.45,B2B
2023-11-01,B0JMW0H0G2,1,High Buy Box,135,159,7.41,10,434.74,58.38,B2B
2023-12-01,B0JMW0H0G2,1,High Buy Box,41,61,9.76,4,156.81,1.86,B2B
2024-01-01,B0JMW0H0G2,1,Low Buy Box,160,242,1.25,2,20.13,71.01,B2B
2022-04-01,B08GTF7FJB,0,High Buy Box,57,79,1.75,1,18.0,75.66,B2B
2022-05-01,B08GTF7FJB,0,Low Buy Box,145,171,4.14,6,208.69,24.44,B2B
2022-06-01,B08GTF7FJB,0,Low Buy Box,98,144,4.08,4,122.39,64.17,B2B
2022-07-01,B08GTF7FJB,0,High Buy Box,160,244,1.25,2,81.7,80.45,B2B
2022-08-01,B08GTF7FJB,0,Low Buy Box,59,83,0.0,0,0.0,52.29,B2B
2022-09-01,B08GTF7FJB,0,Low Buy Box,7,9,14.29,1,23.96,23.92,B2B
2022-10-01,B08GTF7FJB,0,High Buy Box,36,47,2.78,1,23.74,88.84,B2B
2022-11-01,B08GTF7FJB,0,High Buy Box,67,77,8.96,6,127.01,29.52,B2B
2022-12-01,B08GTF7FJB,0,Low Buy Box,102,157,7.84,8,335.31,94.62,B2B
2023-01-01,B08GTF7FJB,0,Low Buy Box,79,95,0.0,0,0.0,37.33,B2B
2023-02-01,B08GTF7FJB,0,Low Buy Box,29,38,31.03,9,276.98,31.34,B2B
2023-03-01,B08GTF7FJB,0,Low Buy Box,2,3,0.0,0,0.0,92.12,B2B
2023-04-01,B08GTF7FJB,0,Low Buy Box,18,24,16.67,3,31.16,6.62,B2B
2023-05-01,B08GTF7FJB,0,Low Buy Box,43,60,0.0,0,0.0,78.73,B2B
2023-06-01,B08GTF7FJB,0,Low Buy Box,23,29,0.0,0,0.0,59.29,B2B
2023-07-01,B08GTF7FJB,0,Low Buy Box,83,99,1.2,1,11.96,85.61,B2B
2023-08-01,B08GTF7FJB,0,High Buy Box,25,38,12.0,3,35.41,61.34,B2B
2023-09-01,B08GTF7FJB,0,Low Buy Box,194,240,0.0,0,0.0,49.21,B2B
2023-10-01,B08GTF7FJB,0,High Buy Box,45,66,13.33,6,227.46,90.07,B2B
2023-11-01,B08GTF7FJB,0,Low Buy Box,110,140,0.0,0,0.0,2.71,B2B
2023-12-01,B08GTF7FJB,0,Low Buy Box,48,66,0.0,0,0.0,95.64,B2B
2024-01-01,B08GTF7FJB,0,Low Buy Box,107,149,0.0,0,0.0,83.38,B2B
2022-04-01,B0284CWC2M,1,Low Buy Box,103,117,0.97,1,15.88,65.31,B2B
2022-05-01,B0284CWC2M,1,High Buy Box,10,15,10.0,1,41.79,70.6,B2B
2022-06-01,B0284CWC2M,1,Low Buy Box,5,7,180.0,9,303.18,86.88,B2B
2022-07-01,B0284CWC2M,1,High Buy Box,46,67,0.0,0,0.0,84.97,B2B
2022-08-01,B0284CWC2M,1,Low Buy Box,43,63,4.65,2,62.03,72.17,B2B
2022-09-01,B0284CWC2M,1,High Buy Box,11,13,0.0,0,0.0,96.37,B2B
2022-10-01,B0284CWC2M,1,Low Buy Box,13,13,15.38,2,23.11,95.11,B2B
2022-11-01,B0284CWC2M,1,Low Buy Box,34,38,35.29,12,393.63,22.51,B2B
2022-12-01,B0284CWC2M,1,High Buy Box,1,1,800.0,8,306.49,12.29,B2B
2023-01-01,B0284CWC2M,1,Low Buy Box,45,52,13.33,6,175.69,48.4,B2B
2023-02-01,B0284CWC2M,1,Low Buy Box,173,185,2.31,4,93.89,6.85,B2B
2023-03-01,B0284CWC2M,1,Low Buy Box,3,4,33.33,1,34.54,73.64,B2B
2023-04-01,B0284CWC2M,1,Low Buy Box,46,50,0.0,0,0.0,55.1,B2B
2023-05-01,B0284CWC2M,1,High Buy Box,151,201,0.66,1,27.79,87.75,B2B
2023-06-01,B0284CWC2M,1,Low Buy Box,34,38,0.0,0,0.0,13.24,B2B
2023-07-01,B0284CWC2M,1,High Buy Box,40,46,2.5,1,40.32,51.51,B2B
2023-08-01,B0284CWC2M,1,Low Buy Box,2,2,50.0,1,18.41,54.02,B2B
2023-09-01,B0284CWC2M,1,High Buy Box,24,37,0.0,0,0.0,88.06,B2B
2023-10-01,B0284CWC2M,1,High Buy Box,115,167,0.0,0,0.0,10.05,B2B
2023-11-01,B0284CWC2M,1,Low Buy Box,21,26,0.0,0,0.0,20.5,B2B
2023-12-01,B0284CWC2M,1,Low Buy Box,96,145,0.0,0,0.0,51.73,B2B
2024-01-01,B0284CWC2M,1,Low Buy Box,2,2,100.0,2,35.9,44.05,B2B
2022-04-01,B02QKHW3CG,0,Low Buy Box,79,91,0.0,0,0.0,35.92,B2B
2022-05-01,B02QKHW3CG,0,Low Buy Box,43,51,9.3,4,86.64,63.76,B2B
2022-06-01,B02QKHW3CG,0,Low Buy Box,249,307,0.8,2,55.75,9.35,B2B
2022-07-01,B02QKHW3CG,0,Low Buy Box,59,73,8.47,5,57.75,74.67,B2B
2022-08-01,B02QKHW3CG,0,Low Buy Box,33,34,0.0,0,0.0,4.35,B2B
2022-09-01,B02QKHW3CG,0,High Buy Box,17,23,52.94,9,269.66,13.92,B2B
2022-10-01,B02QKHW3CG,0,Low Buy Box,28,37,0.0,0,0.0,84.17,B2B
2022-11-01,B02QKHW3CG,0,Low Buy Box,38,54,0.0,0,0.0,37.42,B2B
2022-12-01,B02QKHW3CG,0,Low Buy Box,126,187,1.59,2,51.44,64.85,B2B
2023-01-01,B02QKHW3CG,0,Low Buy Box,122,149,0.0,0,0.0,31.89,B2B
2023-02-01,B02QKHW3CG,0,Low Buy Box,374,431,0.27,1,31.06,8.23,B2B
2023-03-01,B02QKHW3CG,0,Low Buy Box,33,47,3.03,1,40.15,80.9,B2B
2023-04-01,B02QKHW3CG,0,Low Buy Box,91,140,0.0,0,0.0,92.8,B2B
2023-05-01,B02QKHW3CG,0,High Buy Box,86,95,1.16,1,20.72,17.68,B2B
2023-06-01,B02QKHW3CG,0,Low Buy Box,0,0,0.0,1,41.56,98.24,B2B
2023-07-01,B02QKHW3CG,0,Low Buy Box,169,186,0.59,1,21.05,87.86,B2B
2023-08-01,B02QKHW3CG,0,Low Buy Box,0,0,0.0,0,0.0,89.9,B2B
2023-09-01,B02QKHW3CG,0,Low Buy Box,66,91,3.03,2,46.12,66.78,B2B
2023-10-01,B02QKHW3CG,0,High Buy Box,46,55,17.39,8,302.32,34.65,B2B
2023-11-01,B02QKHW3CG,0,High Buy Box,30,37,3.33,1,36.73,36.89,B2B
2023-12-01,B02QKHW3CG,0,Low Buy Box,50,75,4.0,2,50.32,33.16,B2B
2024-01-01,B02QKHW3CG,0,Low Buy Box,25,32,4.0,1,40.39,76.58,B2B
2022-04-01,B0LCT6V83Y,0,High Buy Box,24,35,4.17,1,29.87,51.5,B2B
2022-05-01,B0LCT6V83Y,0,Low Buy Box,167,201,0.0,0,0.0,45.97,B2B
2022-06-01,B0LCT6V83Y,0,Low Buy Box,82,123,1.22,1,14.27,79.24,B2B
2022-07-01,B0LCT6V83Y,0,Low Buy Box,51,73,3.92,2,37.37,9.08,B2B
2022-08-01,B0LCT6V83Y,0,High Buy Box,24,28,4.17,1,34.27,50.73,B2B
2022-09-01,B0LCT6V83Y,0,Low Buy Box,67,88,0.0,0,0.0,53.04,B2B
2022-10-01,B0LCT6V83Y,0,Low Buy Box,56,76,3.57,2,79.7,41.87,B2B
2022-11-01,B0LCT6V83Y,0,Low Buy Box,9,13,11.11,1,18.21,79.06,B2B
2022-12-01,B0LCT6V83Y,0,High Buy Box,17,21,5.88,1,39.24,96.23,B2B
2023-01-01,B0LCT6V83Y,0,Low Buy Box,6,9,0.0,0,0.0,96.43,B2B
2023-02-01,B0LCT6V83Y,0,Low Buy Box,45,53,0.0,0,0.0,52.97,B2B
2023-03-01,B0LCT6V83Y,0,Low Buy Box,64,74,0.0,0,0.0,90.25,B2B
2023-04-01,B0LCT6V83Y,0,Low Buy Box,30,33,13.33,4,140.76,30.79,B2B
2023-05-01,B0LCT6V83Y,0,Low Buy Box,120,177,0.0,0,0.0,50.94,B2B
2023-06-01,B0LCT6V83Y,0,Low Buy Box,59,65,0.0,0,0.0,12.29,B2B
2023-07-01,B0LCT6V83Y,0,Low Buy Box,33,41,0.0,0,0.0,85.67,B2B
2023-08-01,B0LCT6V83Y,0,Low Buy Box,21,25,9.52,2,53.48,2.68,B2B
