Parent_ASIN,Child_ASIN,Title,SKU,Sessions_Mobile_App,Sessions_Mobile_APP_B2B,Sessions_Browser,Sessions_Browser_B2B,Sessions_Total,Sessions_Total_B2B,Session_Percentage_Mobile_App,Session_Percentage_Mobile_APP_B2B,Session_Percentage_Browser,Session_Percentage_Browser_B2B,Session_Percentage_Total,Session_Percentage_Total_B2B,Page_Views_Mobile_App,Page_Views_Mobile_APP_B2B,Page_Views_Browser,Page_Views_Browser_B2B,Page_Views_Total,Page_Views_Total_B2B,Page_Views_Percentage_Mobile_App,Page_Views_Percentage_Mobile_App_B2B,Page_Views_Percentage_Browser,Page_Views_Percentage_Browser_B2B,Page_Views_Percentage_Total,Page_Views_Percentage_Total_B2B,Featured_Offer_Buy_Box_Percentage,Featured_Offer_Buy_Box_Percentage_B2B,Units_Ordered,Units_Ordered_B2B,Unit_Session_Percentage,Unit_Session_Percentage_B2B,Ordered_Product_Sales,Ordered_Product_Sales_B2B,Total_Order_Items,Total_Order_Items_B2B,Report_Date
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,465,1,1453,31,1918,32,0.2424,0.0312,0.7576,0.9688,1.0,1.0,565,1,1628,37,2193,38,0.2576,0.0263,0.7424,0.9737,1.0,1.0,0.8772,0.6939,0,1,0.0,0.0,0.0,0.0,0,1,2022-06-14
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,547,15,1586,25,2133,40,0.2564,0.375,0.7436,0.625,1.0,1.0,753,16,2446,30,3199,46,0.2354,0.3478,0.7646,0.6522,1.0,1.0,0.8514,0.5198,14,2,0.0066,0.0011,715.46,14.06,14,1,2022-06-15
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,73,14,371,45,444,59,0.1644,0.2373,0.8356,0.7627,1.0,1.0,91,15,610,54,701,69,0.1298,0.2174,0.8702,0.7826,1.0,1.0,0.5412,0.3381,2,0,0.0045,0.0002,51.42,2.21,2,0,2022-06-16
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,301,6,1207,44,1508,50,0.1996,0.12,0.8004,0.88,1.0,1.0,368,6,1784,52,2152,58,0.171,0.1034,0.829,0.8966,1.0,1.0,0.8635,0.6482,1,0,0.0007,0.0002,48.14,2.0,1,0,2022-06-17
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,450,3,2391,21,2841,24,0.1584,0.125,0.8416,0.875,1.0,1.0,628,3,4656,25,5284,28,0.1188,0.1071,0.8812,0.8929,1.0,1.0,0.7951,0.6671,15,2,0.0053,0.0006,857.59,29.62,15,1,2022-06-18
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,138,8,1172,44,1310,52,0.1053,0.1538,0.8947,0.8462,1.0,1.0,195,8,1892,52,2087,60,0.0934,0.1333,0.9066,0.8667,1.0,1.0,0.5516,0.5031,18,0,0.0137,0.0011,1059.36,24.84,18,1,2022-06-19
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,599,17,429,23,1028,40,0.5827,0.425,0.4173,0.575,1.0,1.0,740,18,540,27,1280,45,0.5781,0.4,0.4219,0.6,1.0,1.0,0.5415,0.3766,0,1,0.0,0.0,0.0,0.0,0,0,2022-06-20
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,467,15,2229,23,2696,38,0.1732,0.3947,0.8268,0.6053,1.0,1.0,719,16,4443,27,5162,43,0.1393,0.3721,0.8607,0.6279,1.0,1.0,0.6617,0.5046,26,0,0.0096,0.0026,943.53,7.54,26,1,2022-06-21
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,398,5,1095,36,1493,41,0.2666,0.122,0.7334,0.878,1.0,1.0,520,5,1562,43,2082,48,0.2498,0.1042,0.7502,0.8958,1.0,1.0,0.799,0.5757,1,0,0.0007,0.0001,31.04,0.48,1,1,2022-06-22
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,25,14,2182,38,2207,52,0.0113,0.2692,0.9887,0.7308,1.0,1.0,37,15,4267,45,4304,60,0.0086,0.25,0.9914,0.75,1.0,1.0,0.7215,0.6266,35,4,0.0159,0.0012,2107.63,96.87,35,2,2022-06-23
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,235,7,237,27,472,34,0.4979,0.2059,0.5021,0.7941,1.0,1.0,361,7,473,32,834,39,0.4329,0.1795,0.5671,0.8205,1.0,1.0,0.6948,0.4935,37,0,0.0784,0.0022,1467.21,81.81,37,0,2022-06-24
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,448,8,2061,55,2509,63,0.1786,0.127,0.8214,0.873,1.0,1.0,580,8,2732,66,3312,74,0.1751,0.1081,0.8249,0.8919,1.0,1.0,0.7646,0.5863,35,3,0.0139,0.0012,1774.42,123.98,35,1,2022-06-25
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,465,10,671,40,1136,50,0.4093,0.2,0.5907,0.8,1.0,1.0,528,11,1051,48,1579,59,0.3344,0.1864,0.6656,0.8136,1.0,1.0,0.6533,0.5498,12,0,0.0106,0.0021,496.78,21.36,12,0,2022-06-26
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,460,13,1691,6,2151,19,0.2139,0.6842,0.7861,0.3158,1.0,1.0,701,14,2436,7,3137,21,0.2235,0.6667,0.7765,0.3333,1.0,1.0,0.5007,0.4431,12,2,0.0056,0.0004,360.22,14.94,12,2,2022-06-27
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,343,8,1221,27,1564,35,0.2193,0.2286,0.7807,0.7714,1.0,1.0,395,8,1985,32,2380,40,0.166,0.2,0.834,0.8,1.0,1.0,0.7109,0.5553,38,2,0.0243,0.007,1412.02,66.2,38,0,2022-06-28
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,524,0,2490,39,3014,39,0.1739,0.0,0.8261,1.0,1.0,1.0,627,0,3170,46,3797,46,0.1651,0.0,0.8349,1.0,1.0,1.0,0.7702,0.4964,18,1,0.006,0.0012,1049.25,33.61,18,2,2022-06-29
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,215,15,2397,26,2612,41,0.0823,0.3659,0.9177,0.6341,1.0,1.0,246,16,3038,31,3284,47,0.0749,0.3404,0.9251,0.6596,1.0,1.0,0.6459,0.6031,2,0,0.0008,0.0001,83.55,3.18,2,0,2022-06-30
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,420,9,2353,4,2773,13,0.1515,0.6923,0.8485,0.3077,1.0,1.0,642,9,4134,4,4776,13,0.1344,0.6923,0.8656,0.3077,1.0,1.0,0.5396,0.4736,14,2,0.005,0.0006,452.82,2.53,14,1,2022-07-01
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,476,7,1961,55,2437,62,0.1953,0.1129,0.8047,0.8871,1.0,1.0,501,7,2712,66,3213,73,0.1559,0.0959,0.8441,0.9041,1.0,1.0,0.6962,0.6891,37,4,0.0152,0.0001,1080.31,31.74,37,6,2022-07-02
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,269,17,2048,14,2317,31,0.1161,0.5484,0.8839,0.4516,1.0,1.0,340,18,3648,16,3988,34,0.0853,0.5294,0.9147,0.4706,1.0,1.0,0.5372,0.4107,10,1,0.0043,0.0011,252.18,0.15,10,1,2022-07-03
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,402,14,2051,24,2453,38,0.1639,0.3684,0.8361,0.6316,1.0,1.0,537,15,3888,28,4425,43,0.1214,0.3488,0.8786,0.6512,1.0,1.0,0.9781,0.8395,19,2,0.0077,0.0006,622.7,42.87,19,3,2022-07-04
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,237,14,797,39,1034,53,0.2292,0.2642,0.7708,0.7358,1.0,1.0,368,15,1206,46,1574,61,0.2338,0.2459,0.7662,0.7541,1.0,1.0,0.8517,0.5228,40,4,0.0387,0.0022,2592.71,56.52,40,3,2022-07-05
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,334,17,609,37,943,54,0.3542,0.3148,0.6458,0.6852,1.0,1.0,373,18,929,44,1302,62,0.2865,0.2903,0.7135,0.7097,1.0,1.0,0.7886,0.7231,30,5,0.0318,0.002,1617.89,65.35,30,2,2022-07-06
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,443,13,806,59,1249,72,0.3547,0.1806,0.6453,0.8194,1.0,1.0,675,14,1175,70,1850,84,0.3649,0.1667,0.6351,0.8333,1.0,1.0,0.6047,0.3657,14,1,0.0112,0.0027,770.76,51.63,14,0,2022-07-07
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,463,3,1789,19,2252,22,0.2056,0.1364,0.7944,0.8636,1.0,1.0,631,3,1890,22,2521,25,0.2503,0.12,0.7497,0.88,1.0,1.0,0.7336,0.5602,36,6,0.016,0.0028,1785.38,124.81,36,2,2022-07-08
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,599,1,1014,28,1613,29,0.3714,0.0345,0.6286,0.9655,1.0,1.0,720,1,1625,33,2345,34,0.307,0.0294,0.693,0.9706,1.0,1.0,0.654,0.4191,27,0,0.0167,0.0015,1605.33,61.08,27,3,2022-07-09
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,211,10,1404,40,1615,50,0.1307,0.2,0.8693,0.8,1.0,1.0,245,11,2573,48,2818,59,0.0869,0.1864,0.9131,0.8136,1.0,1.0,0.6845,0.6149,8,0,0.005,0.0012,343.8,16.25,8,1,2022-07-10
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,286,8,1106,46,1392,54,0.2055,0.1481,0.7945,0.8519,1.0,1.0,442,8,1441,55,1883,63,0.2347,0.127,0.7653,0.873,1.0,1.0,0.9808,0.8772,25,0,0.018,0.0009,927.45,19.62,25,4,2022-07-11
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,98,2,1237,7,1335,9,0.0734,0.2222,0.9266,0.7778,1.0,1.0,128,2,1333,8,1461,10,0.0876,0.2,0.9124,0.8,1.0,1.0,0.8648,0.74,7,1,0.0052,0.0014,253.25,7.42,7,0,2022-07-12
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,520,3,461,27,981,30,0.5301,0.1,0.4699,0.9,1.0,1.0,554,3,588,32,1142,35,0.4851,0.0857,0.5149,0.9143,1.0,1.0,0.972,0.6263,12,0,0.0122,0.0006,346.84,5.66,12,2,2022-07-13
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,568,18,374,34,942,52,0.603,0.3462,0.397,0.6538,1.0,1.0,776,19,525,40,1301,59,0.5965,0.322,0.4035,0.678,1.0,1.0,0.9702,0.8372,1,0,0.0011,0.0001,56.56,0.56,1,1,2022-07-14
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,50,6,2235,35,2285,41,0.0219,0.1463,0.9781,0.8537,1.0,1.0,71,6,3110,42,3181,48,0.0223,0.125,0.9777,0.875,1.0,1.0,0.7832,0.6186,1,1,0.0004,0.0001,31.4,0.91,1,0,2022-07-15
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,183,11,1015,34,1198,45,0.1528,0.2444,0.8472,0.7556,1.0,1.0,213,12,1341,40,1554,52,0.1371,0.2308,0.8629,0.7692,1.0,1.0,0.7134,0.6568,17,1,0.0142,0.0012,639.96,9.91,17,2,2022-07-16
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,568,5,700,4,1268,9,0.4479,0.5556,0.5521,0.4444,1.0,1.0,597,5,1098,4,1695,9,0.3522,0.5556,0.6478,0.4444,1.0,1.0,0.8569,0.6954,38,5,0.03,0.0041,2330.79,90.84,38,5,2022-07-17
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,80,13,1092,48,1172,61,0.0683,0.2131,0.9317,0.7869,1.0,1.0,89,14,1965,57,2054,71,0.0433,0.1972,0.9567,0.8028,1.0,1.0,0.948,0.9415,38,1,0.0324,0.0007,987.67,45.01,38,2,2022-07-18
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,168,18,2215,1,2383,19,0.0705,0.9474,0.9295,0.0526,1.0,1.0,243,19,2588,1,2831,20,0.0858,0.95,0.9142,0.05,1.0,1.0,0.663,0.4784,37,2,0.0155,0.0042,1330.91,81.04,37,2,2022-07-19
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,594,12,1957,42,2551,54,0.2328,0.2222,0.7672,0.7778,1.0,1.0,700,13,2384,50,3084,63,0.227,0.2063,0.773,0.7937,1.0,1.0,0.541,0.4042,9,1,0.0035,0.0004,304.09,16.2,9,0,2022-07-20
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,84,17,260,11,344,28,0.2442,0.6071,0.7558,0.3929,1.0,1.0,89,18,366,13,455,31,0.1956,0.5806,0.8044,0.4194,1.0,1.0,0.6653,0.616,40,1,0.1163,0.0084,2299.29,127.21,40,4,2022-07-21
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,278,2,1005,46,1283,48,0.2167,0.0417,0.7833,0.9583,1.0,1.0,378,2,1185,55,1563,57,0.2418,0.0351,0.7582,0.9649,1.0,1.0,0.8255,0.6522,32,3,0.0249,0.0053,779.93,7.49,32,4,2022-07-22
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,100,17,1410,12,1510,29,0.0662,0.5862,0.9338,0.4138,1.0,1.0,148,18,1572,14,1720,32,0.086,0.5625,0.914,0.4375,1.0,1.0,0.5709,0.4479,12,2,0.0079,0.0023,748.75,22.82,12,1,2022-07-23
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,459,10,1401,51,1860,61,0.2468,0.1639,0.7532,0.8361,1.0,1.0,525,11,2309,61,2834,72,0.1853,0.1528,0.8147,0.8472,1.0,1.0,0.7656,0.5464,36,5,0.0194,0.0027,1253.79,59.58,36,3,2022-07-24
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,442,15,1801,8,2243,23,0.1971,0.6522,0.8029,0.3478,1.0,1.0,673,16,2147,9,2820,25,0.2387,0.64,0.7613,0.36,1.0,1.0,0.8956,0.5815,29,1,0.0129,0.0015,1268.5,38.63,29,3,2022-07-25
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,63,15,840,44,903,59,0.0698,0.2542,0.9302,0.7458,1.0,1.0,79,16,1187,52,1266,68,0.0624,0.2353,0.9376,0.7647,1.0,1.0,0.8822,0.5592,29,0,0.0321,0.0091,1098.73,35.37,29,1,2022-07-26
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,283,12,1756,18,2039,30,0.1388,0.4,0.8612,0.6,1.0,1.0,378,13,2218,21,2596,34,0.1456,0.3824,0.8544,0.6176,1.0,1.0,0.6741,0.5006,33,3,0.0162,0.0008,2107.9,35.44,33,3,2022-07-27
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,579,6,2003,41,2582,47,0.2242,0.1277,0.7758,0.8723,1.0,1.0,802,6,2267,49,3069,55,0.2613,0.1091,0.7387,0.8909,1.0,1.0,0.9946,0.694,23,2,0.0089,0.0006,688.42,16.75,23,2,2022-07-28
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,481,1,1830,25,2311,26,0.2081,0.0385,0.7919,0.9615,1.0,1.0,672,1,3064,30,3736,31,0.1799,0.0323,0.8201,0.9677,1.0,1.0,0.5192,0.3954,38,1,0.0164,0.0004,992.63,58.96,38,2,2022-07-29
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,287,5,276,23,563,28,0.5098,0.1786,0.4902,0.8214,1.0,1.0,456,5,541,27,997,32,0.4574,0.1562,0.5426,0.8438,1.0,1.0,0.8184,0.4936,2,1,0.0036,0.0002,106.93,5.97,2,0,2022-07-30
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,42,0,1406,52,1448,52,0.029,0.0,0.971,1.0,1.0,1.0,55,0,2275,62,2330,62,0.0236,0.0,0.9764,1.0,1.0,1.0,0.7956,0.5113,19,2,0.0131,0.0004,703.88,19.2,19,0,2022-07-31
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,352,11,2092,32,2444,43,0.144,0.2558,0.856,0.7442,1.0,1.0,505,12,2997,38,3502,50,0.1442,0.24,0.8558,0.76,1.0,1.0,0.7442,0.6008,18,3,0.0074,0.0013,594.1,36.81,18,3,2022-08-01
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,455,15,281,41,736,56,0.6182,0.2679,0.3818,0.7321,1.0,1.0,647,16,358,49,1005,65,0.6438,0.2462,0.3562,0.7538,1.0,1.0,1.0,0.6864,25,1,0.034,0.0069,1322.95,35.67,25,1,2022-08-02
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,213,12,855,3,1068,15,0.1994,0.8,0.8006,0.2,1.0,1.0,304,13,1123,3,1427,16,0.213,0.8125,0.787,0.1875,1.0,1.0,0.5384,0.4453,21,0,0.0197,0.002,1221.85,60.83,21,2,2022-08-03
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,86,17,77,17,163,34,0.5276,0.5,0.4724,0.5,1.0,1.0,137,18,108,20,245,38,0.5592,0.4737,0.4408,0.5263,1.0,1.0,0.5964,0.3784,29,3,0.1779,0.0142,1083.0,45.75,29,3,2022-08-04
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,313,5,842,46,1155,51,0.271,0.098,0.729,0.902,1.0,1.0,483,5,1409,55,1892,60,0.2553,0.0833,0.7447,0.9167,1.0,1.0,0.7893,0.6414,16,1,0.0139,0.0002,451.45,26.19,16,1,2022-08-05
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,93,16,2099,39,2192,55,0.0424,0.2909,0.9576,0.7091,1.0,1.0,118,17,3959,46,4077,63,0.0289,0.2698,0.9711,0.7302,1.0,1.0,0.6078,0.5463,36,5,0.0164,0.0025,1030.76,28.19,36,1,2022-08-06
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,94,19,1738,33,1832,52,0.0513,0.3654,0.9487,0.6346,1.0,1.0,126,20,3432,39,3558,59,0.0354,0.339,0.9646,0.661,1.0,1.0,0.8199,0.7748,8,0,0.0044,0.0002,491.72,9.77,8,0,2022-08-07
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,505,18,450,14,955,32,0.5288,0.5625,0.4712,0.4375,1.0,1.0,718,19,803,16,1521,35,0.4721,0.5429,0.5279,0.4571,1.0,1.0,0.8463,0.5464,2,0,0.0021,0.0003,60.11,0.53,2,0,2022-08-08
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,247,18,775,21,1022,39,0.2417,0.4615,0.7583,0.5385,1.0,1.0,261,19,1037,25,1298,44,0.2011,0.4318,0.7989,0.5682,1.0,1.0,0.5567,0.4703,19,2,0.0186,0.0037,965.37,57.38,19,3,2022-08-09
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,432,6,923,55,1355,61,0.3188,0.0984,0.6812,0.9016,1.0,1.0,580,6,1378,66,1958,72,0.2962,0.0833,0.7038,0.9167,1.0,1.0,0.6915,0.5366,29,4,0.0214,0.0032,1717.45,84.91,29,4,2022-08-10
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,328,17,1358,52,1686,69,0.1945,0.2464,0.8055,0.7536,1.0,1.0,381,18,2007,62,2388,80,0.1595,0.225,0.8405,0.775,1.0,1.0,0.6977,0.5139,14,1,0.0083,0.0016,598.0,20.05,14,2,2022-08-11
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,265,18,2089,55,2354,73,0.1126,0.2466,0.8874,0.7534,1.0,1.0,381,19,2624,66,3005,85,0.1268,0.2235,0.8732,0.7765,1.0,1.0,0.811,0.8087,15,0,0.0064,0.0005,771.49,2.31,15,2,2022-08-12
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,401,7,670,28,1071,35,0.3744,0.2,0.6256,0.8,1.0,1.0,423,7,715,33,1138,40,0.3717,0.175,0.6283,0.825,1.0,1.0,0.526,0.5018,25,4,0.0233,0.003,1249.51,7.11,25,4,2022-08-13
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,512,13,2192,3,2704,16,0.1893,0.8125,0.8107,0.1875,1.0,1.0,700,14,3779,3,4479,17,0.1563,0.8235,0.8437,0.1765,1.0,1.0,0.5372,0.3911,34,5,0.0126,0.0009,2149.66,146.08,34,5,2022-08-14
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,168,6,595,3,763,9,0.2202,0.6667,0.7798,0.3333,1.0,1.0,176,6,850,3,1026,9,0.1715,0.6667,0.8285,0.3333,1.0,1.0,0.9185,0.6914,3,1,0.0039,0.0004,181.55,9.34,3,1,2022-08-15
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,154,19,748,51,902,70,0.1707,0.2714,0.8293,0.7286,1.0,1.0,236,20,1015,61,1251,81,0.1886,0.2469,0.8114,0.7531,1.0,1.0,0.6183,0.4573,23,0,0.0255,0.0035,822.05,22.33,23,1,2022-08-16
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,417,4,158,29,575,33,0.7252,0.1212,0.2748,0.8788,1.0,1.0,572,4,308,34,880,38,0.65,0.1053,0.35,0.8947,1.0,1.0,0.5279,0.407,40,5,0.0696,0.0025,1888.97,122.01,40,3,2022-08-17
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,188,18,308,19,496,37,0.379,0.4865,0.621,0.5135,1.0,1.0,266,19,347,22,613,41,0.4339,0.4634,0.5661,0.5366,1.0,1.0,0.6308,0.4381,9,0,0.0181,0.0044,437.41,22.55,9,0,2022-08-18
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,537,20,325,27,862,47,0.623,0.4255,0.377,0.5745,1.0,1.0,813,22,553,32,1366,54,0.5952,0.4074,0.4048,0.5926,1.0,1.0,0.9559,0.9097,29,0,0.0336,0.0079,1121.63,69.69,29,4,2022-08-19
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,274,13,2149,39,2423,52,0.1131,0.25,0.8869,0.75,1.0,1.0,369,14,3289,46,3658,60,0.1009,0.2333,0.8991,0.7667,1.0,1.0,0.6651,0.6244,38,4,0.0157,0.0002,2441.18,130.82,38,1,2022-08-20
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,62,20,1943,59,2005,79,0.0309,0.2532,0.9691,0.7468,1.0,1.0,75,22,3301,70,3376,92,0.0222,0.2391,0.9778,0.7609,1.0,1.0,0.9039,0.7171,28,4,0.014,0.0009,1795.0,68.64,28,2,2022-08-21
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,530,14,426,57,956,71,0.5544,0.1972,0.4456,0.8028,1.0,1.0,560,15,555,68,1115,83,0.5022,0.1807,0.4978,0.8193,1.0,1.0,0.5114,0.3988,8,0,0.0084,0.0009,286.36,18.62,8,0,2022-08-22
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,433,14,1860,39,2293,53,0.1888,0.2642,0.8112,0.7358,1.0,1.0,484,15,2016,46,2500,61,0.1936,0.2459,0.8064,0.7541,1.0,1.0,0.7649,0.7474,7,1,0.0031,0.0008,326.03,3.39,7,0,2022-08-23
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,153,12,1807,24,1960,36,0.0781,0.3333,0.9219,0.6667,1.0,1.0,232,13,2596,28,2828,41,0.082,0.3171,0.918,0.6829,1.0,1.0,0.9668,0.8832,10,0,0.0051,0.0008,477.85,28.98,10,1,2022-08-24
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,253,5,1301,22,1554,27,0.1628,0.1852,0.8372,0.8148,1.0,1.0,324,5,2014,26,2338,31,0.1386,0.1613,0.8614,0.8387,1.0,1.0,0.9501,0.6204,29,1,0.0187,0.0005,1074.16,65.31,29,2,2022-08-25
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,258,17,1253,39,1511,56,0.1707,0.3036,0.8293,0.6964,1.0,1.0,311,18,1950,46,2261,64,0.1375,0.2812,0.8625,0.7188,1.0,1.0,0.8138,0.641,40,1,0.0265,0.0005,1498.21,80.65,40,3,2022-08-26
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,423,7,525,6,948,13,0.4462,0.5385,0.5538,0.4615,1.0,1.0,590,7,914,7,1504,14,0.3923,0.5,0.6077,0.5,1.0,1.0,0.6235,0.4928,35,0,0.0369,0.0054,1983.11,33.3,35,3,2022-08-27
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,23,9,491,22,514,31,0.0447,0.2903,0.9553,0.7097,1.0,1.0,26,9,919,26,945,35,0.0275,0.2571,0.9725,0.7429,1.0,1.0,0.9999,0.7694,29,1,0.0564,0.0121,1237.39,57.57,29,1,2022-08-28
PRNT0000K5R9,B07THHK5R9,NaturaGlow Face Moisturizer SPF30,NGF-MST-001,270,8,539,58,809,66,0.3337,0.1212,0.6663,0.8788,1.0,1.0,331,8,969,69,1300,77,0.2546,0.1039,0.7454,0.8961,1.0,1.0,0.909,0.7881,9,0,0.0111,0.0024,358.86,23.22,9,0,2022-08-29
