Start Date,End Date,Start Time,Portfolio name,Campaign Name,Budget,Targeting Type,Bidding strategy,Impressions,Clicks,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS)
2023-09-23,2023-09-23,14,Portfolio 006,Campaign 004,3.13,Manual targeting,Dynamic bids - down only,244,1,0.004098,2.2,2.2,0.0849,11.7786
2023-09-21,2023-09-21,20,Portfolio 004,Campaign 001,8.06,Manual targeting,Dynamic bids - down only,201,1,0.004975,2.21,2.21,0.0705,14.1844
2023-09-27,2023-09-27,11,Portfolio 006,Campaign 003,10.98,Manual targeting,Dynamic bids - down only,279,0,0.0,0.0,0.0,0.0832,12.0192
2023-09-21,2023-09-21,15,Portfolio 002,Campaign 004,3.17,Manual targeting,Dynamic bids - down only,205,0,0.0,0.0,0.0,0.0971,10.2987
2023-09-21,2023-09-21,1,Portfolio 004,Campaign 003,2.49,Automatic targeting,Dynamic bids - down only,214,0,0.0,0.0,0.0,0.0248,40.3226
2023-09-25,2023-09-25,10,Portfolio 004,Campaign 004,1.81,Manual targeting,Dynamic bids - down only,15,1,0.066667,2.17,2.17,0.0052,192.3077
2023-09-20,2023-09-20,17,Portfolio 002,Campaign 005,8.56,Manual targeting,Dynamic bids - down only,36,0,0.0,0.0,0.0,0.0709,14.1044
2023-09-22,2023-09-22,6,Portfolio 006,Campaign 001,5.0,Manual targeting,Dynamic bids - down only,332,0,0.0,0.0,0.0,0.0131,76.3359
2023-09-15,2023-09-15,16,Portfolio 003,Campaign 002,4.63,Manual targeting,Dynamic bids - down only,200,1,0.005,1.64,1.64,0.0735,13.6054
2023-09-19,2023-09-19,11,Portfolio 006,Campaign 005,5.52,Manual targeting,Dynamic bids - down only,126,1,0.007937,1.58,1.58,0.0237,42.1941
2023-09-26,2023-09-26,0,Portfolio 002,Campaign 004,5.59,Manual targeting,Dynamic bids - down only,86,1,0.011628,2.24,2.24,0.0793,12.6103
2023-09-24,2023-09-24,23,Portfolio 006,Campaign 003,2.7,Manual targeting,Dynamic bids - down only,305,1,0.003279,1.1,1.1,0.0427,23.4192
2023-09-18,2023-09-18,4,Portfolio 004,Campaign 001,3.28,Automatic targeting,Dynamic bids - down only,349,0,0.0,0.0,0.0,0.0869,11.5075
2023-09-22,2023-09-22,20,Portfolio 006,Campaign 004,7.88,Manual targeting,Dynamic bids - down only,18,0,0.0,0.0,0.0,0.051,19.6078
2023-09-21,2023-09-21,16,Portfolio 002,Campaign 002,10.82,Manual targeting,Dynamic bids - down only,61,1,0.016393,1.92,1.92,0.0625,16.0
2023-09-22,2023-09-22,21,Portfolio 006,Campaign 003,10.16,Automatic targeting,Dynamic bids - down only,26,1,0.038462,2.38,2.38,0.0133,75.188
2023-09-24,2023-09-24,20,Portfolio 004,Campaign 001,8.15,Manual targeting,Dynamic bids - down only,235,1,0.004255,1.3,1.3,0.0615,16.2602
2023-09-14,2023-09-14,0,Portfolio 001,Campaign 005,4.53,Automatic targeting,Dynamic bids - down only,326,1,0.003067,1.22,1.22,0.0321,31.1526
2023-09-20,2023-09-20,1,Portfolio 002,Campaign 002,8.36,Manual targeting,Dynamic bids - down only,338,1,0.002959,1.8,1.8,0.0123,81.3008
2023-09-23,2023-09-23,5,Portfolio 006,Campaign 003,4.75,Manual targeting,Dynamic bids - down only,153,0,0.0,0.0,0.0,0.0149,67.1141
2023-09-23,2023-09-23,7,Portfolio 006,Campaign 001,5.22,Manual targeting,Dynamic bids - up and down,101,1,0.009901,2.56,2.56,0.0281,35.5872
2023-09-19,2023-09-19,2,Portfolio 003,Campaign 004,9.34,Automatic targeting,Dynamic bids - down only,137,1,0.007299,1.24,1.24,0.0905,11.0497
2023-09-22,2023-09-22,11,Portfolio 002,Campaign 003,4.09,Manual targeting,Dynamic bids - down only,324,1,0.003086,2.02,2.02,0.0211,47.3934
2023-09-20,2023-09-20,20,Portfolio 003,Campaign 002,10.04,Manual targeting,Dynamic bids - down only,209,0,0.0,0.0,0.0,0.0232,43.1034
2023-09-15,2023-09-15,19,Portfolio 006,Campaign 003,10.64,Automatic targeting,Dynamic bids - down only,248,0,0.0,0.0,0.0,0.0014,714.2857
2023-09-19,2023-09-19,20,Portfolio 002,Campaign 003,4.95,Automatic targeting,Dynamic bids - down only,96,1,0.010417,2.56,2.56,0.0459,21.7865
2023-09-24,2023-09-24,22,Portfolio 003,Campaign 005,10.97,Manual targeting,Dynamic bids - down only,262,0,0.0,0.0,0.0,0.0757,13.21
2023-09-26,2023-09-26,21,Portfolio 001,Campaign 005,10.24,Manual targeting,Dynamic bids - down only,83,1,0.012048,1.92,1.92,0.0153,65.3595
2023-09-21,2023-09-21,13,Portfolio 004,Campaign 002,1.71,Automatic targeting,Dynamic bids - down only,324,1,0.003086,1.25,1.25,0.0262,38.1679
2023-09-19,2023-09-19,10,Portfolio 006,Campaign 001,5.72,Manual targeting,Dynamic bids - down only,201,1,0.004975,2.65,2.65,0.0392,25.5102
2023-09-27,2023-09-27,15,Portfolio 006,Campaign 005,2.3,Manual targeting,Dynamic bids - down only,275,0,0.0,0.0,0.0,0.0216,46.2963
2023-09-24,2023-09-24,22,Portfolio 006,Campaign 001,9.88,Manual targeting,Dynamic bids - down only,85,1,0.011765,1.65,1.65,0.0492,20.3252
2023-09-15,2023-09-15,4,Portfolio 006,Campaign 004,10.83,Manual targeting,Dynamic bids - down only,61,0,0.0,0.0,0.0,0.0338,29.5858
2023-09-21,2023-09-21,6,Portfolio 004,Campaign 005,3.61,Manual targeting,Dynamic bids - down only,184,1,0.005435,1.96,1.96,0.0499,20.0401
2023-09-23,2023-09-23,16,Portfolio 004,Campaign 005,3.55,Manual targeting,Dynamic bids - down only,76,1,0.013158,1.63,1.63,0.0556,17.9856
2023-09-23,2023-09-23,3,Portfolio 001,Campaign 001,10.76,Manual targeting,Dynamic bids - down only,60,0,0.0,0.0,0.0,0.0947,10.5597
2023-09-14,2023-09-14,1,Portfolio 001,Campaign 005,3.11,Automatic targeting,Dynamic bids - up and down,90,1,0.011111,1.16,1.16,0.0553,18.0832
2023-09-27,2023-09-27,0,Portfolio 006,Campaign 002,4.51,Automatic targeting,Dynamic bids - down only,96,1,0.010417,1.7,1.7,0.0844,11.8483
2023-09-23,2023-09-23,23,Portfolio 004,Campaign 005,8.24,Manual targeting,Dynamic bids - down only,158,1,0.006329,2.22,2.22,0.075,13.3333
2023-09-14,2023-09-14,14,Portfolio 006,Campaign 002,4.4,Automatic targeting,Dynamic bids - down only,86,1,0.011628,2.4,2.4,0.0985,10.1523
2023-09-27,2023-09-27,1,Portfolio 003,Campaign 005,9.32,Manual targeting,Dynamic bids - down only,55,1,0.018182,2.47,2.47,0.0897,11.1483
2023-09-16,2023-09-16,5,Portfolio 002,Campaign 002,10.68,Automatic targeting,Dynamic bids - down only,325,0,0.0,0.0,0.0,0.0291,34.3643
2023-09-25,2023-09-25,18,Portfolio 006,Campaign 005,9.9,Manual targeting,Dynamic bids - down only,219,0,0.0,0.0,0.0,0.0145,68.9655
2023-09-16,2023-09-16,8,Portfolio 003,Campaign 003,6.69,Automatic targeting,Dynamic bids - down only,317,0,0.0,0.0,0.0,0.0708,14.1243
2023-09-17,2023-09-17,1,Portfolio 006,Campaign 003,8.54,Manual targeting,Dynamic bids - down only,96,1,0.010417,1.88,1.88,0.0125,80.0
2023-09-26,2023-09-26,12,Portfolio 001,Campaign 004,9.16,Manual targeting,Dynamic bids - down only,257,1,0.003891,2.24,2.24,0.0642,15.5763
2023-09-23,2023-09-23,6,Portfolio 006,Campaign 001,8.96,Manual targeting,Dynamic bids - down only,363,1,0.002755,1.77,1.77,0.0562,17.7936
2023-09-23,2023-09-23,13,Portfolio 006,Campaign 001,4.84,Automatic targeting,Dynamic bids - down only,120,0,0.0,0.0,0.0,0.0852,11.7371
2023-09-18,2023-09-18,16,Portfolio 002,Campaign 004,3.62,Manual targeting,Dynamic bids - down only,108,1,0.009259,1.89,1.89,0.004,250.0
2023-09-14,2023-09-14,9,Portfolio 006,Campaign 001,1.12,Automatic targeting,Dynamic bids - down only,63,0,0.0,0.0,0.0,0.0278,35.9712
2023-09-18,2023-09-18,11,Portfolio 006,Campaign 001,6.05,Manual targeting,Dynamic bids - down only,150,1,0.006667,1.88,1.88,0.0067,149.2537
2023-09-16,2023-09-16,20,Portfolio 006,Campaign 003,3.05,Manual targeting,Dynamic bids - down only,227,0,0.0,0.0,0.0,0.024,41.6667
2023-09-18,2023-09-18,8,Portfolio 003,Campaign 003,5.47,Automatic targeting,Dynamic bids - down only,56,1,0.017857,2.67,2.67,0.0405,24.6914
2023-09-19,2023-09-19,8,Portfolio 006,Campaign 001,2.36,Manual targeting,Dynamic bids - down only,243,1,0.004115,2.0,2.0,0.0918,10.8932
2023-09-15,2023-09-15,18,Portfolio 006,Campaign 001,1.22,Automatic targeting,Dynamic bids - down only,185,1,0.005405,1.13,1.13,0.0391,25.5754
2023-09-25,2023-09-25,17,Portfolio 003,Campaign 004,10.06,Automatic targeting,Dynamic bids - down only,373,0,0.0,0.0,0.0,0.0571,17.5131
2023-09-18,2023-09-18,6,Portfolio 002,Campaign 002,7.65,Manual targeting,Dynamic bids - down only,112,0,0.0,0.0,0.0,0.0939,10.6496
2023-09-15,2023-09-15,16,Portfolio 003,Campaign 002,9.04,Manual targeting,Dynamic bids - down only,322,1,0.003106,1.24,1.24,0.0483,20.7039
2023-09-18,2023-09-18,14,Portfolio 002,Campaign 003,6.5,Manual targeting,Dynamic bids - down only,119,1,0.008403,1.11,1.11,0.0659,15.1745
2023-09-18,2023-09-18,6,Portfolio 001,Campaign 005,8.09,Manual targeting,Dynamic bids - down only,251,1,0.003984,1.27,1.27,0.0858,11.655
2023-09-18,2023-09-18,10,Portfolio 004,Campaign 005,1.09,Automatic targeting,Dynamic bids - down only,100,0,0.0,0.0,0.0,0.0303,33.0033
2023-09-16,2023-09-16,1,Portfolio 006,Campaign 004,10.98,Manual targeting,Dynamic bids - up and down,18,0,0.0,0.0,0.0,0.0114,87.7193
2023-09-20,2023-09-20,18,Portfolio 001,Campaign 004,8.62,Automatic targeting,Dynamic bids - down only,363,0,0.0,0.0,0.0,0.0778,12.8535
2023-09-25,2023-09-25,11,Portfolio 006,Campaign 003,6.11,Automatic targeting,Dynamic bids - down only,312,0,0.0,0.0,0.0,0.0194,51.5464
2023-09-24,2023-09-24,19,Portfolio 006,Campaign 003,9.08,Automatic targeting,Dynamic bids - down only,31,1,0.032258,2.03,2.03,0.0194,51.5464
2023-09-22,2023-09-22,10,Portfolio 003,Campaign 005,4.72,Automatic targeting,Dynamic bids - up and down,55,0,0.0,0.0,0.0,0.0527,18.9753
2023-09-24,2023-09-24,19,Portfolio 001,Campaign 004,5.56,Automatic targeting,Dynamic bids - down only,356,1,0.002809,1.97,1.97,0.0696,14.3678
2023-09-21,2023-09-21,12,Portfolio 001,Campaign 005,7.06,Automatic targeting,Dynamic bids - down only,318,1,0.003145,1.74,1.74,0.0525,19.0476
2023-09-22,2023-09-22,10,Portfolio 003,Campaign 004,2.13,Manual targeting,Dynamic bids - down only,264,1,0.003788,2.06,2.06,0.0439,22.779
2023-09-21,2023-09-21,9,Portfolio 006,Campaign 004,3.7,Automatic targeting,Dynamic bids - down only,261,0,0.0,0.0,0.0,0.0589,16.9779
2023-09-22,2023-09-22,14,Portfolio 004,Campaign 004,10.96,Manual targeting,Dynamic bids - down only,207,1,0.004831,1.79,1.79,0.0768,13.0208
2023-09-14,2023-09-14,4,Portfolio 006,Campaign 001,5.82,Automatic targeting,Dynamic bids - down only,270,1,0.003704,2.13,2.13,0.0847,11.8064
2023-09-21,2023-09-21,7,Portfolio 003,Campaign 005,5.93,Manual targeting,Dynamic bids - down only,366,0,0.0,0.0,0.0,0.0053,188.6792
2023-09-19,2023-09-19,0,Portfolio 006,Campaign 001,6.59,Manual targeting,Dynamic bids - down only,216,1,0.00463,2.04,2.04,0.0454,22.0264
2023-09-21,2023-09-21,12,Portfolio 006,Campaign 002,2.81,Automatic targeting,Dynamic bids - down only,16,1,0.0625,1.96,1.96,0.0941,10.627
2023-09-27,2023-09-27,23,Portfolio 004,Campaign 005,4.39,Manual targeting,Dynamic bids - up and down,31,0,0.0,0.0,0.0,0.0594,16.835
2023-09-15,2023-09-15,18,Portfolio 003,Campaign 005,2.68,Automatic targeting,Dynamic bids - down only,210,0,0.0,0.0,0.0,0.009,111.1111
2023-09-26,2023-09-26,17,Portfolio 006,Campaign 001,4.4,Automatic targeting,Dynamic bids - down only,343,1,0.002915,1.12,1.12,0.009,111.1111
2023-09-24,2023-09-24,17,Portfolio 006,Campaign 005,8.28,Manual targeting,Dynamic bids - down only,317,0,0.0,0.0,0.0,0.0707,14.1443
2023-09-22,2023-09-22,22,Portfolio 002,Campaign 001,1.63,Manual targeting,Dynamic bids - down only,230,0,0.0,0.0,0.0,0.0623,16.0514
2023-09-24,2023-09-24,18,Portfolio 003,Campaign 004,2.61,Manual targeting,Dynamic bids - down only,251,1,0.003984,1.82,1.82,0.0893,11.1982
2023-09-25,2023-09-25,15,Portfolio 006,Campaign 002,1.74,Manual targeting,Dynamic bids - down only,354,1,0.002825,1.17,1.17,0.0538,18.5874
2023-09-24,2023-09-24,21,Portfolio 001,Campaign 002,7.03,Manual targeting,Dynamic bids - down only,300,0,0.0,0.0,0.0,0.0485,20.6186
2023-09-19,2023-09-19,2,Portfolio 001,Campaign 003,9.78,Automatic targeting,Dynamic bids - down only,162,0,0.0,0.0,0.0,0.0787,12.7065
2023-09-23,2023-09-23,23,Portfolio 006,Campaign 003,5.04,Automatic targeting,Dynamic bids - down only,339,0,0.0,0.0,0.0,0.0186,53.7634
2023-09-14,2023-09-14,19,Portfolio 006,Campaign 004,1.15,Manual targeting,Dynamic bids - down only,13,0,0.0,0.0,0.0,0.0152,65.7895
2023-09-22,2023-09-22,14,Portfolio 006,Campaign 003,5.11,Automatic targeting,Dynamic bids - down only,254,1,0.003937,2.11,2.11,0.092,10.8696
2023-09-16,2023-09-16,2,Portfolio 006,Campaign 001,4.76,Manual targeting,Dynamic bids - down only,250,1,0.004,1.51,1.51,0.0791,12.6422
2023-09-23,2023-09-23,7,Portfolio 001,Campaign 001,1.54,Manual targeting,Dynamic bids - down only,343,1,0.002915,2.7,2.7,0.034,29.4118
2023-09-22,2023-09-22,11,Portfolio 001,Campaign 002,2.28,Automatic targeting,Dynamic bids - down only,238,0,0.0,0.0,0.0,0.0953,10.4932
2023-09-23,2023-09-23,4,Portfolio 006,Campaign 005,3.23,Manual targeting,Dynamic bids - down only,259,1,0.003861,2.04,2.04,0.0822,12.1655
2023-09-16,2023-09-16,5,Portfolio 001,Campaign 001,2.67,Automatic targeting,Dynamic bids - down only,370,0,0.0,0.0,0.0,0.0874,11.4416
2023-09-15,2023-09-15,2,Portfolio 004,Campaign 005,7.05,Manual targeting,Dynamic bids - down only,254,0,0.0,0.0,0.0,0.0454,22.0264
2023-09-20,2023-09-20,21,Portfolio 006,Campaign 005,6.09,Manual targeting,Dynamic bids - down only,277,1,0.00361,2.23,2.23,0.0895,11.1732
2023-09-15,2023-09-15,14,Portfolio 004,Campaign 002,1.21,Automatic targeting,Dynamic bids - down only,116,1,0.008621,2.25,2.25,0.0558,17.9211
2023-09-27,2023-09-27,20,Portfolio 006,Campaign 002,5.95,Automatic targeting,Dynamic bids - down only,8,0,0.0,0.0,0.0,0.0575,17.3913
2023-09-25,2023-09-25,22,Portfolio 006,Campaign 005,10.89,Manual targeting,Dynamic bids - down only,42,0,0.0,0.0,0.0,0.0304,32.8947
2023-09-17,2023-09-17,0,Portfolio 002,Campaign 001,7.72,Manual targeting,Dynamic bids - down only,109,1,0.009174,2.55,2.55,0.0466,21.4592
2023-09-18,2023-09-18,19,Portfolio 006,Campaign 003,5.46,Automatic targeting,Dynamic bids - down only,106,1,0.009434,2.61,2.61,0.0094,106.383
2023-09-22,2023-09-22,13,Portfolio 002,Campaign 002,2.89,Manual targeting,Dynamic bids - down only,271,0,0.0,0.0,0.0,0.0244,40.9836
2023-09-18,2023-09-18,13,Portfolio 003,Campaign 005,3.55,Automatic targeting,Dynamic bids - down only,249,0,0.0,0.0,0.0,0.0624,16.0256
2023-09-19,2023-09-19,4,Portfolio 006,Campaign 004,2.23,Automatic targeting,Dynamic bids - down only,229,1,0.004367,1.75,1.75,0.0486,20.5761
2023-09-21,2023-09-21,16,Portfolio 006,Campaign 002,6.15,Manual targeting,Dynamic bids - down only,296,1,0.003378,2.3,2.3,0.0082,121.9512
2023-09-25,2023-09-25,7,Portfolio 006,Campaign 002,10.7,Manual targeting,Dynamic bids - down only,183,1,0.005464,2.68,2.68,0.0455,21.978
2023-09-15,2023-09-15,13,Portfolio 006,Campaign 005,3.69,Automatic targeting,Dynamic bids - down only,137,1,0.007299,1.1,1.1,0.0326,30.6748
2023-09-27,2023-09-27,16,Portfolio 006,Campaign 004,5.45,Manual targeting,Dynamic bids - down only,48,0,0.0,0.0,0.0,0.0644,15.528
2023-09-24,2023-09-24,14,Portfolio 006,Campaign 004,10.96,Manual targeting,Dynamic bids - down only,203,1,0.004926,2.0,2.0,0.0802,12.4688
2023-09-16,2023-09-16,3,Portfolio 006,Campaign 004,5.57,Manual targeting,Dynamic bids - down only,313,1,0.003195,2.58,2.58,0.054,18.5185
2023-09-14,2023-09-14,6,Portfolio 002,Campaign 004,9.61,Automatic targeting,Dynamic bids - down only,269,0,0.0,0.0,0.0,0.0716,13.9665
2023-09-18,2023-09-18,4,Portfolio 002,Campaign 001,5.62,Manual targeting,Dynamic bids - down only,280,1,0.003571,1.87,1.87,0.0871,11.4811
2023-09-18,2023-09-18,8,Portfolio 006,Campaign 004,2.01,Automatic targeting,Dynamic bids - down only,281,0,0.0,0.0,0.0,0.0097,103.0928
2023-09-16,2023-09-16,17,Portfolio 006,Campaign 003,9.07,Manual targeting,Dynamic bids - down only,310,0,0.0,0.0,0.0,0.0084,119.0476
2023-09-14,2023-09-14,13,Portfolio 003,Campaign 003,9.15,Manual targeting,Dynamic bids - down only,293,0,0.0,0.0,0.0,0.0857,11.6686
2023-09-16,2023-09-16,18,Portfolio 004,Campaign 005,1.56,Manual targeting,Dynamic bids - down only,211,0,0.0,0.0,0.0,0.0181,55.2486
2023-09-17,2023-09-17,17,Portfolio 006,Campaign 005,1.76,Manual targeting,Dynamic bids - down only,335,1,0.002985,2.26,2.26,0.0851,11.7509
2023-09-19,2023-09-19,9,Portfolio 002,Campaign 004,4.18,Automatic targeting,Dynamic bids - down only,218,1,0.004587,1.47,1.47,0.043,23.2558
2023-09-19,2023-09-19,12,Portfolio 003,Campaign 002,7.33,Manual targeting,Dynamic bids - down only,32,0,0.0,0.0,0.0,0.0511,19.5695
2023-09-19,2023-09-19,23,Portfolio 006,Campaign 001,2.73,Manual targeting,Dynamic bids - down only,8,0,0.0,0.0,0.0,0.0911,10.9769
2023-09-22,2023-09-22,9,Portfolio 006,Campaign 001,7.8,Manual targeting,Dynamic bids - down only,343,1,0.002915,1.71,1.71,0.0811,12.3305
2023-09-14,2023-09-14,12,Portfolio 006,Campaign 003,4.53,Manual targeting,Dynamic bids - down only,158,0,0.0,0.0,0.0,0.0056,178.5714
2023-09-22,2023-09-22,17,Portfolio 006,Campaign 003,1.0,Manual targeting,Dynamic bids - down only,198,0,0.0,0.0,0.0,0.0954,10.4822
2023-09-17,2023-09-17,1,Portfolio 006,Campaign 004,10.3,Automatic targeting,Dynamic bids - down only,57,0,0.0,0.0,0.0,0.0586,17.0648
2023-09-24,2023-09-24,9,Portfolio 003,Campaign 005,10.23,Manual targeting,Dynamic bids - up and down,106,0,0.0,0.0,0.0,0.0691,14.4718
2023-09-18,2023-09-18,7,Portfolio 006,Campaign 004,9.35,Automatic targeting,Dynamic bids - down only,44,1,0.022727,1.18,1.18,0.0785,12.7389
2023-09-20,2023-09-20,4,Portfolio 006,Campaign 005,2.32,Automatic targeting,Dynamic bids - down only,352,1,0.002841,1.13,1.13,0.0349,28.6533
2023-09-21,2023-09-21,8,Portfolio 002,Campaign 001,4.83,Automatic targeting,Dynamic bids - down only,254,1,0.003937,1.51,1.51,0.0897,11.1483
2023-09-20,2023-09-20,18,Portfolio 001,Campaign 004,1.92,Manual targeting,Dynamic bids - down only,265,0,0.0,0.0,0.0,0.0099,101.0101
2023-09-19,2023-09-19,16,Portfolio 006,Campaign 005,9.71,Manual targeting,Dynamic bids - down only,272,0,0.0,0.0,0.0,0.0247,40.4858
2023-09-15,2023-09-15,0,Portfolio 003,Campaign 003,5.95,Manual targeting,Dynamic bids - down only,254,0,0.0,0.0,0.0,0.0478,20.9205
2023-09-14,2023-09-14,10,Portfolio 006,Campaign 003,9.79,Manual targeting,Dynamic bids - down only,101,1,0.009901,1.76,1.76,0.0523,19.1205
2023-09-27,2023-09-27,21,Portfolio 003,Campaign 005,7.98,Manual targeting,Dynamic bids - down only,79,1,0.012658,2.03,2.03,0.0787,12.7065
2023-09-27,2023-09-27,19,Portfolio 004,Campaign 003,9.04,Manual targeting,Dynamic bids - down only,179,1,0.005587,1.52,1.52,0.0865,11.5607
2023-09-16,2023-09-16,0,Portfolio 006,Campaign 002,5.71,Manual targeting,Dynamic bids - down only,193,0,0.0,0.0,0.0,0.0479,20.8768
2023-09-19,2023-09-19,0,Portfolio 006,Campaign 001,10.0,Automatic targeting,Dynamic bids - down only,269,1,0.003717,1.49,1.49,0.0018,555.5556
2023-09-24,2023-09-24,18,Portfolio 003,Campaign 003,6.42,Manual targeting,Dynamic bids - up and down,33,0,0.0,0.0,0.0,0.087,11.4943
2023-09-18,2023-09-18,19,Portfolio 006,Campaign 001,10.59,Manual targeting,Dynamic bids - down only,314,0,0.0,0.0,0.0,0.0498,20.0803
2023-09-15,2023-09-15,1,Portfolio 004,Campaign 001,8.61,Manual targeting,Dynamic bids - down only,129,1,0.007752,1.44,1.44,0.0176,56.8182
2023-09-15,2023-09-15,21,Portfolio 002,Campaign 003,9.87,Manual targeting,Dynamic bids - down only,87,1,0.011494,2.1,2.1,0.0182,54.9451
2023-09-16,2023-09-16,4,Portfolio 006,Campaign 002,10.85,Manual targeting,Dynamic bids - down only,365,0,0.0,0.0,0.0,0.0943,10.6045
2023-09-25,2023-09-25,5,Portfolio 002,Campaign 001,7.43,Automatic targeting,Dynamic bids - down only,22,1,0.045455,2.33,2.33,0.0567,17.6367
2023-09-20,2023-09-20,4,Portfolio 006,Campaign 002,10.45,Manual targeting,Dynamic bids - down only,350,1,0.002857,1.64,1.64,0.0624,16.0256
2023-09-23,2023-09-23,20,Portfolio 006,Campaign 003,1.97,Automatic targeting,Dynamic bids - down only,35,0,0.0,0.0,0.0,0.0746,13.4048
2023-09-14,2023-09-14,5,Portfolio 006,Campaign 004,8.18,Automatic targeting,Dynamic bids - down only,237,1,0.004219,1.22,1.22,0.0786,12.7226
2023-09-23,2023-09-23,18,Portfolio 006,Campaign 004,4.03,Automatic targeting,Dynamic bids - down only,167,0,0.0,0.0,0.0,0.0636,15.7233
2023-09-19,2023-09-19,1,Portfolio 006,Campaign 005,2.13,Automatic targeting,Dynamic bids - down only,147,0,0.0,0.0,0.0,0.0263,38.0228
2023-09-19,2023-09-19,13,Portfolio 001,Campaign 001,8.13,Automatic targeting,Dynamic bids - down only,188,0,0.0,0.0,0.0,0.0061,163.9344
2023-09-21,2023-09-21,11,Portfolio 006,Campaign 001,7.17,Manual targeting,Dynamic bids - down only,251,0,0.0,0.0,0.0,0.0324,30.8642
2023-09-21,2023-09-21,3,Portfolio 003,Campaign 001,9.8,Manual targeting,Dynamic bids - down only,373,0,0.0,0.0,0.0,0.035,28.5714
2023-09-25,2023-09-25,4,Portfolio 006,Campaign 002,6.2,Manual targeting,Dynamic bids - down only,292,0,0.0,0.0,0.0,0.0923,10.8342
2023-09-16,2023-09-16,21,Portfolio 004,Campaign 001,3.32,Manual targeting,Dynamic bids - down only,40,0,0.0,0.0,0.0,0.0695,14.3885
2023-09-26,2023-09-26,18,Portfolio 006,Campaign 001,6.5,Manual targeting,Dynamic bids - down only,275,0,0.0,0.0,0.0,0.099,10.101
2023-09-17,2023-09-17,2,Portfolio 006,Campaign 005,3.25,Automatic targeting,Dynamic bids - down only,328,0,0.0,0.0,0.0,0.0712,14.0449
2023-09-21,2023-09-21,0,Portfolio 004,Campaign 005,9.82,Manual targeting,Dynamic bids - down only,374,1,0.002674,2.5,2.5,0.0346,28.9017
2023-09-17,2023-09-17,17,Portfolio 002,Campaign 004,6.6,Manual targeting,Dynamic bids - up and down,332,1,0.003012,1.41,1.41,0.0598,16.7224
2023-09-16,2023-09-16,15,Portfolio 001,Campaign 005,4.49,Automatic targeting,Dynamic bids - down only,235,1,0.004255,1.5,1.5,0.0947,10.5597
2023-09-22,2023-09-22,19,Portfolio 001,Campaign 004,10.25,Manual targeting,Dynamic bids - up and down,280,1,0.003571,1.04,1.04,0.0251,39.8406
2023-09-20,2023-09-20,2,Portfolio 006,Campaign 005,1.9,Manual targeting,Dynamic bids - down only,145,0,0.0,0.0,0.0,0.0434,23.0415
2023-09-20,2023-09-20,13,Portfolio 002,Campaign 005,2.23,Manual targeting,Dynamic bids - down only,366,1,0.002732,1.18,1.18,0.0526,19.0114
